Date,Open,High,Low,Close,Volume
1928-03-08,17.63999939,17.63999939,17.63999939,17.63999939,0
1928-03-09,17.93000031,17.93000031,17.93000031,17.93000031,0
1928-03-12,18.00000000,18.00000000,18.00000000,18.00000000,0
1928-03-13,17.92000008,17.92000008,17.92000008,17.92000008,0
1928-03-14,17.93000031,17.93000031,17.93000031,17.93000031,0
1928-03-15,18.06999969,18.06999969,18.06999969,18.06999969,0
1928-03-16,18.26000023,18.26000023,18.26000023,18.26000023,0
1928-03-19,18.36000061,18.36000061,18.36000061,18.36000061,0
1928-03-20,18.45999908,18.45999908,18.45999908,18.45999908,0
1928-03-21,18.64999962,18.64999962,18.64999962,18.64999962,0
1928-03-22,18.60000038,18.60000038,18.60000038,18.60000038,0
1928-03-23,18.78000069,18.78000069,18.78000069,18.78000069,0
1928-03-26,19.04999924,19.04999924,19.04999924,19.04999924,0
1928-03-27,18.94000053,18.94000053,18.94000053,18.94000053,0
1928-03-28,18.88999939,18.88999939,18.88999939,18.88999939,0
1928-03-29,18.95000076,18.95000076,18.95000076,18.95000076,0
1928-03-30,19.28000069,19.28000069,19.28000069,19.28000069,0
1928-04-02,18.90999985,18.90999985,18.90999985,18.90999985,0
1928-04-03,19.02000046,19.02000046,19.02000046,19.02000046,0
1928-04-04,18.98999977,18.98999977,18.98999977,18.98999977,0
1928-04-05,19.22999954,19.22999954,19.22999954,19.22999954,0
1928-04-09,19.27000046,19.27000046,19.27000046,19.27000046,0
1928-04-10,19.10000038,19.10000038,19.10000038,19.10000038,0
1928-04-11,19.44000053,19.44000053,19.44000053,19.44000053,0
1928-04-12,19.40999985,19.40999985,19.40999985,19.40999985,0
1928-04-13,19.72999954,19.72999954,19.72999954,19.72999954,0
1928-04-16,19.68000031,19.68000031,19.68000031,19.68000031,0
1928-04-17,19.52000046,19.52000046,19.52000046,19.52000046,0
1928-04-18,19.52000046,19.52000046,19.52000046,19.52000046,0
1928-04-19,19.62999916,19.62999916,19.62999916,19.62999916,0
1928-04-20,19.34000015,19.34000015,19.34000015,19.34000015,0
1928-04-23,19.14999962,19.14999962,19.14999962,19.14999962,0
1928-04-24,19.25000000,19.25000000,19.25000000,19.25000000,0
1928-04-25,19.32999992,19.32999992,19.32999992,19.32999992,0
1928-04-26,19.46999931,19.46999931,19.46999931,19.46999931,0
1928-04-27,19.68000031,19.68000031,19.68000031,19.68000031,0
1928-04-30,19.75000000,19.75000000,19.75000000,19.75000000,0
1928-05-01,19.78000069,19.78000069,19.78000069,19.78000069,0
1928-05-02,19.82999992,19.82999992,19.82999992,19.82999992,0
1928-05-03,19.93000031,19.93000031,19.93000031,19.93000031,0
1928-05-04,20.23999977,20.23999977,20.23999977,20.23999977,0
1928-05-07,20.40999985,20.40999985,20.40999985,20.40999985,0
1928-05-08,20.27000046,20.27000046,20.27000046,20.27000046,0
1928-05-09,20.23999977,20.23999977,20.23999977,20.23999977,0
1928-05-10,20.20999908,20.20999908,20.20999908,20.20999908,0
1928-05-11,20.36000061,20.36000061,20.36000061,20.36000061,0
1928-05-14,20.44000053,20.44000053,20.44000053,20.44000053,0
1928-05-15,20.38999939,20.38999939,20.38999939,20.38999939,0
1928-05-16,20.04999924,20.04999924,20.04999924,20.04999924,0
1928-05-17,20.12000084,20.12000084,20.12000084,20.12000084,0
1928-05-18,19.92000008,19.92000008,19.92000008,19.92000008,0
1928-05-21,19.62999916,19.62999916,19.62999916,19.62999916,0
1928-05-22,19.36000061,19.36000061,19.36000061,19.36000061,0
1928-05-23,19.75000000,19.75000000,19.75000000,19.75000000,0
1928-05-24,19.87000084,19.87000084,19.87000084,19.87000084,0
1928-05-25,19.89999962,19.89999962,19.89999962,19.89999962,0
1928-05-28,19.56999969,19.56999969,19.56999969,19.56999969,0
1928-05-29,19.81999969,19.81999969,19.81999969,19.81999969,0
1928-05-31,20.00000000,20.00000000,20.00000000,20.00000000,0
1928-06-01,20.06999969,20.06999969,20.06999969,20.06999969,0
1928-06-04,19.79999924,19.79999924,19.79999924,19.79999924,0
1928-06-05,19.85000038,19.85000038,19.85000038,19.85000038,0
1928-06-06,19.65999985,19.65999985,19.65999985,19.65999985,0
1928-06-07,19.61000061,19.61000061,19.61000061,19.61000061,0
1928-06-08,19.37000084,19.37000084,19.37000084,19.37000084,0
1928-06-11,18.68000031,18.68000031,18.68000031,18.68000031,0
1928-06-12,18.34000015,18.34000015,18.34000015,18.34000015,0
1928-06-13,18.88999939,18.88999939,18.88999939,18.88999939,0
1928-06-14,19.04999924,19.04999924,19.04999924,19.04999924,0
1928-06-15,18.73999977,18.73999977,18.73999977,18.73999977,0
1928-06-18,18.39999962,18.39999962,18.39999962,18.39999962,0
1928-06-19,18.34000015,18.34000015,18.34000015,18.34000015,0
1928-06-20,18.56999969,18.56999969,18.56999969,18.56999969,0
1928-06-21,18.55999947,18.55999947,18.55999947,18.55999947,0
1928-06-22,18.54000092,18.54000092,18.54000092,18.54000092,0
1928-06-25,18.46999931,18.46999931,18.46999931,18.46999931,0
1928-06-26,18.68000031,18.68000031,18.68000031,18.68000031,0
1928-06-27,18.86000061,18.86000061,18.86000061,18.86000061,0
1928-06-28,19.06999969,19.06999969,19.06999969,19.06999969,0
1928-06-29,19.13999939,19.13999939,19.13999939,19.13999939,0
1928-07-02,18.97999954,18.97999954,18.97999954,18.97999954,0
1928-07-03,19.29000092,19.29000092,19.29000092,19.29000092,0
1928-07-05,19.47999954,19.47999954,19.47999954,19.47999954,0
1928-07-06,19.38999939,19.38999939,19.38999939,19.38999939,0
1928-07-09,19.45999908,19.45999908,19.45999908,19.45999908,0
1928-07-10,19.43000031,19.43000031,19.43000031,19.43000031,0
1928-07-11,18.95000076,18.95000076,18.95000076,18.95000076,0
1928-07-12,18.80999947,18.80999947,18.80999947,18.80999947,0
1928-07-13,18.95999908,18.95999908,18.95999908,18.95999908,0
1928-07-16,18.70000076,18.70000076,18.70000076,18.70000076,0
1928-07-17,18.79999924,18.79999924,18.79999924,18.79999924,0
1928-07-18,19.03000069,19.03000069,19.03000069,19.03000069,0
1928-07-19,18.98999977,18.98999977,18.98999977,18.98999977,0
1928-07-20,19.03000069,19.03000069,19.03000069,19.03000069,0
1928-07-23,19.12000084,19.12000084,19.12000084,19.12000084,0
1928-07-24,19.09000015,19.09000015,19.09000015,19.09000015,0
1928-07-25,19.20000076,19.20000076,19.20000076,19.20000076,0
1928-07-26,19.23999977,19.23999977,19.23999977,19.23999977,0
1928-07-27,19.42000008,19.42000008,19.42000008,19.42000008,0
1928-07-30,19.46999931,19.46999931,19.46999931,19.46999931,0
1928-07-31,19.43000031,19.43000031,19.43000031,19.43000031,0
1928-08-01,19.42000008,19.42000008,19.42000008,19.42000008,0
1928-08-02,19.32999992,19.32999992,19.32999992,19.32999992,0
1928-08-03,19.36000061,19.36000061,19.36000061,19.36000061,0
1928-08-06,19.57999992,19.57999992,19.57999992,19.57999992,0
1928-08-07,19.48999977,19.48999977,19.48999977,19.48999977,0
1928-08-08,19.25000000,19.25000000,19.25000000,19.25000000,0
1928-08-09,19.29999924,19.29999924,19.29999924,19.29999924,0
1928-08-10,19.25000000,19.25000000,19.25000000,19.25000000,0
1928-08-13,19.29000092,19.29000092,19.29000092,19.29000092,0
1928-08-14,19.12999916,19.12999916,19.12999916,19.12999916,0
1928-08-15,19.46999931,19.46999931,19.46999931,19.46999931,0
1928-08-16,19.61000061,19.61000061,19.61000061,19.61000061,0
1928-08-17,19.63999939,19.63999939,19.63999939,19.63999939,0
1928-08-20,19.77000046,19.77000046,19.77000046,19.77000046,0
1928-08-21,20.02000046,20.02000046,20.02000046,20.02000046,0
1928-08-22,20.00000000,20.00000000,20.00000000,20.00000000,0
1928-08-23,20.02000046,20.02000046,20.02000046,20.02000046,0
1928-08-24,20.34000015,20.34000015,20.34000015,20.34000015,0
1928-08-27,20.37999916,20.37999916,20.37999916,20.37999916,0
1928-08-28,20.54000092,20.54000092,20.54000092,20.54000092,0
1928-08-29,20.57999992,20.57999992,20.57999992,20.57999992,0
1928-08-30,20.61000061,20.61000061,20.61000061,20.61000061,0
1928-08-31,20.87000084,20.87000084,20.87000084,20.87000084,0
1928-09-04,20.96999931,20.96999931,20.96999931,20.96999931,0
1928-09-05,21.06999969,21.06999969,21.06999969,21.06999969,0
1928-09-06,20.94000053,20.94000053,20.94000053,20.94000053,0
1928-09-07,21.09000015,21.09000015,21.09000015,21.09000015,0
1928-09-10,20.92000008,20.92000008,20.92000008,20.92000008,0
1928-09-11,21.07999992,21.07999992,21.07999992,21.07999992,0
1928-09-12,21.15999985,21.15999985,21.15999985,21.15999985,0
1928-09-13,21.13999939,21.13999939,21.13999939,21.13999939,0
1928-09-14,21.13999939,21.13999939,21.13999939,21.13999939,0
1928-09-17,21.32999992,21.32999992,21.32999992,21.32999992,0
1928-09-18,21.18000031,21.18000031,21.18000031,21.18000031,0
1928-09-19,21.18000031,21.18000031,21.18000031,21.18000031,0
1928-09-20,21.21999931,21.21999931,21.21999931,21.21999931,0
1928-09-21,21.36000061,21.36000061,21.36000061,21.36000061,0
1928-09-24,21.43000031,21.43000031,21.43000031,21.43000031,0
1928-09-25,21.40999985,21.40999985,21.40999985,21.40999985,0
1928-09-26,21.39999962,21.39999962,21.39999962,21.39999962,0
1928-09-27,21.12999916,21.12999916,21.12999916,21.12999916,0
1928-09-28,21.13999939,21.13999939,21.13999939,21.13999939,0
1928-10-01,21.36000061,21.36000061,21.36000061,21.36000061,0
1928-10-02,21.26000023,21.26000023,21.26000023,21.26000023,0
1928-10-03,21.19000053,21.19000053,21.19000053,21.19000053,0
1928-10-04,21.26000023,21.26000023,21.26000023,21.26000023,0
1928-10-05,21.21999931,21.21999931,21.21999931,21.21999931,0
1928-10-08,21.11000061,21.11000061,21.11000061,21.11000061,0
1928-10-09,21.18000031,21.18000031,21.18000031,21.18000031,0
1928-10-10,21.40999985,21.40999985,21.40999985,21.40999985,0
1928-10-11,21.51000023,21.51000023,21.51000023,21.51000023,0
1928-10-15,21.64999962,21.64999962,21.64999962,21.64999962,0
1928-10-16,21.71999931,21.71999931,21.71999931,21.71999931,0
1928-10-17,21.79000092,21.79000092,21.79000092,21.79000092,0
1928-10-18,21.84000015,21.84000015,21.84000015,21.84000015,0
1928-10-19,21.95999908,21.95999908,21.95999908,21.95999908,0
1928-10-22,21.80999947,21.80999947,21.80999947,21.80999947,0
1928-10-23,21.95000076,21.95000076,21.95000076,21.95000076,0
1928-10-24,21.98999977,21.98999977,21.98999977,21.98999977,0
1928-10-25,21.90999985,21.90999985,21.90999985,21.90999985,0
1928-10-26,21.64999962,21.64999962,21.64999962,21.64999962,0
1928-10-29,22.00000000,22.00000000,22.00000000,22.00000000,0
1928-10-30,21.76000023,21.76000023,21.76000023,21.76000023,0
1928-10-31,21.68000031,21.68000031,21.68000031,21.68000031,0
1928-11-01,21.98999977,21.98999977,21.98999977,21.98999977,0
1928-11-02,21.95000076,21.95000076,21.95000076,21.95000076,0
1928-11-05,22.23999977,22.23999977,22.23999977,22.23999977,0
1928-11-07,22.23999977,22.23999977,22.23999977,22.23999977,0
1928-11-08,22.38999939,22.38999939,22.38999939,22.38999939,0
1928-11-09,22.54999924,22.54999924,22.54999924,22.54999924,0
1928-11-12,22.84000015,22.84000015,22.84000015,22.84000015,0
1928-11-13,22.90999985,22.90999985,22.90999985,22.90999985,0
1928-11-14,22.90999985,22.90999985,22.90999985,22.90999985,0
1928-11-15,23.03000069,23.03000069,23.03000069,23.03000069,0
1928-11-16,23.37000084,23.37000084,23.37000084,23.37000084,0
1928-11-19,23.37000084,23.37000084,23.37000084,23.37000084,0
1928-11-20,23.56999969,23.56999969,23.56999969,23.56999969,0
1928-11-21,23.21999931,23.21999931,23.21999931,23.21999931,0
1928-11-22,23.52000046,23.52000046,23.52000046,23.52000046,0
1928-11-23,23.70000076,23.70000076,23.70000076,23.70000076,0
1928-11-26,23.79999924,23.79999924,23.79999924,23.79999924,0
1928-11-27,23.90999985,23.90999985,23.90999985,23.90999985,0
1928-11-28,24.19000053,24.19000053,24.19000053,24.19000053,0
1928-11-30,24.28000069,24.28000069,24.28000069,24.28000069,0
1928-12-03,23.85000038,23.85000038,23.85000038,23.85000038,0
1928-12-04,23.90999985,23.90999985,23.90999985,23.90999985,0
1928-12-05,23.80999947,23.80999947,23.80999947,23.80999947,0
1928-12-06,22.90999985,22.90999985,22.90999985,22.90999985,0
1928-12-07,22.36000061,22.36000061,22.36000061,22.36000061,0
1928-12-10,22.30999947,22.30999947,22.30999947,22.30999947,0
1928-12-11,22.73999977,22.73999977,22.73999977,22.73999977,0
1928-12-12,22.52000046,22.52000046,22.52000046,22.52000046,0
1928-12-13,22.47999954,22.47999954,22.47999954,22.47999954,0
1928-12-14,22.53000069,22.53000069,22.53000069,22.53000069,0
1928-12-17,22.44000053,22.44000053,22.44000053,22.44000053,0
1928-12-18,22.70000076,22.70000076,22.70000076,22.70000076,0
1928-12-19,22.97999954,22.97999954,22.97999954,22.97999954,0
1928-12-20,23.06999969,23.06999969,23.06999969,23.06999969,0
1928-12-21,23.32999992,23.32999992,23.32999992,23.32999992,0
1928-12-24,23.54000092,23.54000092,23.54000092,23.54000092,0
1928-12-26,23.44000053,23.44000053,23.44000053,23.44000053,0
1928-12-27,23.63999939,23.63999939,23.63999939,23.63999939,0
1928-12-28,23.97999954,23.97999954,23.97999954,23.97999954,0
1928-12-31,24.35000038,24.35000038,24.35000038,24.35000038,0
1929-01-02,24.80999947,24.80999947,24.80999947,24.80999947,0
1929-01-03,24.86000061,24.86000061,24.86000061,24.86000061,0
1929-01-04,24.85000038,24.85000038,24.85000038,24.85000038,0
1929-01-07,24.25000000,24.25000000,24.25000000,24.25000000,0
1929-01-08,24.17000008,24.17000008,24.17000008,24.17000008,0
1929-01-09,24.54000092,24.54000092,24.54000092,24.54000092,0
1929-01-10,24.57999992,24.57999992,24.57999992,24.57999992,0
1929-01-11,24.54000092,24.54000092,24.54000092,24.54000092,0
1929-01-14,24.59000015,24.59000015,24.59000015,24.59000015,0
1929-01-15,24.22999954,24.22999954,24.22999954,24.22999954,0
1929-01-16,24.55999947,24.55999947,24.55999947,24.55999947,0
1929-01-17,24.69000053,24.69000053,24.69000053,24.69000053,0
1929-01-18,24.77000046,24.77000046,24.77000046,24.77000046,0
1929-01-21,24.86000061,24.86000061,24.86000061,24.86000061,0
1929-01-22,25.06999969,25.06999969,25.06999969,25.06999969,0
1929-01-23,25.21999931,25.21999931,25.21999931,25.21999931,0
1929-01-24,25.05999947,25.05999947,25.05999947,25.05999947,0
1929-01-25,25.47999954,25.47999954,25.47999954,25.47999954,0
1929-01-28,25.35000038,25.35000038,25.35000038,25.35000038,0
1929-01-29,25.36000061,25.36000061,25.36000061,25.36000061,0
1929-01-30,25.45000076,25.45000076,25.45000076,25.45000076,0
1929-01-31,25.73999977,25.73999977,25.73999977,25.73999977,0
1929-02-01,25.84000015,25.84000015,25.84000015,25.84000015,0
1929-02-04,25.63999939,25.63999939,25.63999939,25.63999939,0
1929-02-05,25.70000076,25.70000076,25.70000076,25.70000076,0
1929-02-06,25.48999977,25.48999977,25.48999977,25.48999977,0
1929-02-07,24.70999908,24.70999908,24.70999908,24.70999908,0
1929-02-08,24.44000053,24.44000053,24.44000053,24.44000053,0
1929-02-11,24.97999954,24.97999954,24.97999954,24.97999954,0
1929-02-13,24.95000076,24.95000076,24.95000076,24.95000076,0
1929-02-14,24.85000038,24.85000038,24.85000038,24.85000038,0
1929-02-15,24.35000038,24.35000038,24.35000038,24.35000038,0
1929-02-18,24.38999939,24.38999939,24.38999939,24.38999939,0
1929-02-19,24.37999916,24.37999916,24.37999916,24.37999916,0
1929-02-20,24.59000015,24.59000015,24.59000015,24.59000015,0
1929-02-21,24.86000061,24.86000061,24.86000061,24.86000061,0
1929-02-25,24.90999985,24.90999985,24.90999985,24.90999985,0
1929-02-26,24.95000076,24.95000076,24.95000076,24.95000076,0
1929-02-27,25.25000000,25.25000000,25.25000000,25.25000000,0
1929-02-28,25.59000015,25.59000015,25.59000015,25.59000015,0
1929-03-01,25.82999992,25.82999992,25.82999992,25.82999992,0
1929-03-04,25.48999977,25.48999977,25.48999977,25.48999977,0
1929-03-05,25.31999969,25.31999969,25.31999969,25.31999969,0
1929-03-06,24.92000008,24.92000008,24.92000008,24.92000008,0
1929-03-07,25.14999962,25.14999962,25.14999962,25.14999962,0
1929-03-08,25.30999947,25.30999947,25.30999947,25.30999947,0
1929-03-11,24.95000076,24.95000076,24.95000076,24.95000076,0
1929-03-12,24.96999931,24.96999931,24.96999931,24.96999931,0
1929-03-13,25.23999977,25.23999977,25.23999977,25.23999977,0
1929-03-14,25.72999954,25.72999954,25.72999954,25.72999954,0
1929-03-15,26.07999992,26.07999992,26.07999992,26.07999992,0
1929-03-18,26.04000092,26.04000092,26.04000092,26.04000092,0
1929-03-19,26.03000069,26.03000069,26.03000069,26.03000069,0
1929-03-20,26.02000046,26.02000046,26.02000046,26.02000046,0
1929-03-21,25.89999962,25.89999962,25.89999962,25.89999962,0
1929-03-22,25.54999924,25.54999924,25.54999924,25.54999924,0
1929-03-25,24.51000023,24.51000023,24.51000023,24.51000023,0
1929-03-26,24.35000038,24.35000038,24.35000038,24.35000038,0
1929-03-27,25.09000015,25.09000015,25.09000015,25.09000015,0
1929-03-28,25.53000069,25.53000069,25.53000069,25.53000069,0
1929-04-01,24.87999916,24.87999916,24.87999916,24.87999916,0
1929-04-02,25.17000008,25.17000008,25.17000008,25.17000008,0
1929-04-03,24.86000061,24.86000061,24.86000061,24.86000061,0
1929-04-04,25.29999924,25.29999924,25.29999924,25.29999924,0
1929-04-05,25.04999924,25.04999924,25.04999924,25.04999924,0
1929-04-08,24.82999992,24.82999992,24.82999992,24.82999992,0
1929-04-09,24.62999916,24.62999916,24.62999916,24.62999916,0
1929-04-10,24.78000069,24.78000069,24.78000069,24.78000069,0
1929-04-11,25.05999947,25.05999947,25.05999947,25.05999947,0
1929-04-12,25.14999962,25.14999962,25.14999962,25.14999962,0
1929-04-15,25.00000000,25.00000000,25.00000000,25.00000000,0
1929-04-16,25.05999947,25.05999947,25.05999947,25.05999947,0
1929-04-17,25.31999969,25.31999969,25.31999969,25.31999969,0
1929-04-18,25.43000031,25.43000031,25.43000031,25.43000031,0
1929-04-19,25.40999985,25.40999985,25.40999985,25.40999985,0
1929-04-22,25.70000076,25.70000076,25.70000076,25.70000076,0
1929-04-23,25.85000038,25.85000038,25.85000038,25.85000038,0
1929-04-24,25.75000000,25.75000000,25.75000000,25.75000000,0
1929-04-25,25.62999916,25.62999916,25.62999916,25.62999916,0
1929-04-26,25.57999992,25.57999992,25.57999992,25.57999992,0
1929-04-29,25.53000069,25.53000069,25.53000069,25.53000069,0
1929-04-30,25.94000053,25.94000053,25.94000053,25.94000053,0
1929-05-01,25.98999977,25.98999977,25.98999977,25.98999977,0
1929-05-02,26.11000061,26.11000061,26.11000061,26.11000061,0
1929-05-03,26.37000084,26.37000084,26.37000084,26.37000084,0
1929-05-06,26.31999969,26.31999969,26.31999969,26.31999969,0
1929-05-07,26.06999969,26.06999969,26.06999969,26.06999969,0
1929-05-08,26.18000031,26.18000031,26.18000031,26.18000031,0
1929-05-09,26.02000046,26.02000046,26.02000046,26.02000046,0
1929-05-10,26.34000015,26.34000015,26.34000015,26.34000015,0
1929-05-13,25.63999939,25.63999939,25.63999939,25.63999939,0
1929-05-14,25.95000076,25.95000076,25.95000076,25.95000076,0
1929-05-15,25.84000015,25.84000015,25.84000015,25.84000015,0
1929-05-16,25.96999931,25.96999931,25.96999931,25.96999931,0
1929-05-17,26.09000015,26.09000015,26.09000015,26.09000015,0
1929-05-20,25.38999939,25.38999939,25.38999939,25.38999939,0
1929-05-21,25.70000076,25.70000076,25.70000076,25.70000076,0
1929-05-22,24.76000023,24.76000023,24.76000023,24.76000023,0
1929-05-23,25.30999947,25.30999947,25.30999947,25.30999947,0
1929-05-24,25.12000084,25.12000084,25.12000084,25.12000084,0
1929-05-27,24.20000076,24.20000076,24.20000076,24.20000076,0
1929-05-28,24.59000015,24.59000015,24.59000015,24.59000015,0
1929-05-29,24.62000084,24.62000084,24.62000084,24.62000084,0
1929-05-31,24.82999992,24.82999992,24.82999992,24.82999992,0
1929-06-03,25.27000046,25.27000046,25.27000046,25.27000046,0
1929-06-04,25.63999939,25.63999939,25.63999939,25.63999939,0
1929-06-05,25.59000015,25.59000015,25.59000015,25.59000015,0
1929-06-06,25.63999939,25.63999939,25.63999939,25.63999939,0
1929-06-07,25.53000069,25.53000069,25.53000069,25.53000069,0
1929-06-10,25.27000046,25.27000046,25.27000046,25.27000046,0
1929-06-11,25.43000031,25.43000031,25.43000031,25.43000031,0
1929-06-12,25.45000076,25.45000076,25.45000076,25.45000076,0
1929-06-13,25.84000015,25.84000015,25.84000015,25.84000015,0
1929-06-14,25.93000031,25.93000031,25.93000031,25.93000031,0
1929-06-17,26.40999985,26.40999985,26.40999985,26.40999985,0
1929-06-18,26.42000008,26.42000008,26.42000008,26.42000008,0
1929-06-19,26.31999969,26.31999969,26.31999969,26.31999969,0
1929-06-20,26.46999931,26.46999931,26.46999931,26.46999931,0
1929-06-21,26.62000084,26.62000084,26.62000084,26.62000084,0
1929-06-24,26.62000084,26.62000084,26.62000084,26.62000084,0
1929-06-25,26.89999962,26.89999962,26.89999962,26.89999962,0
1929-06-26,27.05999947,27.05999947,27.05999947,27.05999947,0
1929-06-27,27.11000061,27.11000061,27.11000061,27.11000061,0
1929-06-28,27.40999985,27.40999985,27.40999985,27.40999985,0
1929-07-01,27.77000046,27.77000046,27.77000046,27.77000046,0
1929-07-02,28.05999947,28.05999947,28.05999947,28.05999947,0
1929-07-03,28.18000031,28.18000031,28.18000031,28.18000031,0
1929-07-05,28.31999969,28.31999969,28.31999969,28.31999969,0
1929-07-08,28.37000084,28.37000084,28.37000084,28.37000084,0
1929-07-09,28.28000069,28.28000069,28.28000069,28.28000069,0
1929-07-10,28.20000076,28.20000076,28.20000076,28.20000076,0
1929-07-11,28.26000023,28.26000023,28.26000023,28.26000023,0
1929-07-12,28.56999969,28.56999969,28.56999969,28.56999969,0
1929-07-15,28.45000076,28.45000076,28.45000076,28.45000076,0
1929-07-16,28.64999962,28.64999962,28.64999962,28.64999962,0
1929-07-17,28.71999931,28.71999931,28.71999931,28.71999931,0
1929-07-18,28.65999985,28.65999985,28.65999985,28.65999985,0
1929-07-19,28.76000023,28.76000023,28.76000023,28.76000023,0
1929-07-22,28.43000031,28.43000031,28.43000031,28.43000031,0
1929-07-23,28.82999992,28.82999992,28.82999992,28.82999992,0
1929-07-24,28.63999939,28.63999939,28.63999939,28.63999939,0
1929-07-25,28.77000046,28.77000046,28.77000046,28.77000046,0
1929-07-26,28.65999985,28.65999985,28.65999985,28.65999985,0
1929-07-29,28.18000031,28.18000031,28.18000031,28.18000031,0
1929-07-30,28.50000000,28.50000000,28.50000000,28.50000000,0
1929-07-31,28.87999916,28.87999916,28.87999916,28.87999916,0
1929-08-01,29.07999992,29.07999992,29.07999992,29.07999992,0
1929-08-02,29.55999947,29.55999947,29.55999947,29.55999947,0
1929-08-05,29.54000092,29.54000092,29.54000092,29.54000092,0
1929-08-06,29.43000031,29.43000031,29.43000031,29.43000031,0
1929-08-07,29.12999916,29.12999916,29.12999916,29.12999916,0
1929-08-08,29.46999931,29.46999931,29.46999931,29.46999931,0
1929-08-09,28.37999916,28.37999916,28.37999916,28.37999916,0
1929-08-12,29.27000046,29.27000046,29.27000046,29.27000046,0
1929-08-13,29.53000069,29.53000069,29.53000069,29.53000069,0
1929-08-14,29.62000084,29.62000084,29.62000084,29.62000084,0
1929-08-15,29.67000008,29.67000008,29.67000008,29.67000008,0
1929-08-16,30.21999931,30.21999931,30.21999931,30.21999931,0
1929-08-19,30.50000000,30.50000000,30.50000000,30.50000000,0
1929-08-20,30.68000031,30.68000031,30.68000031,30.68000031,0
1929-08-21,30.54999924,30.54999924,30.54999924,30.54999924,0
1929-08-22,30.79000092,30.79000092,30.79000092,30.79000092,0
1929-08-23,31.09000015,31.09000015,31.09000015,31.09000015,0
1929-08-26,31.06999969,31.06999969,31.06999969,31.06999969,0
1929-08-27,31.04999924,31.04999924,31.04999924,31.04999924,0
1929-08-28,30.98999977,30.98999977,30.98999977,30.98999977,0
1929-08-29,31.29000092,31.29000092,31.29000092,31.29000092,0
1929-08-30,31.70999908,31.70999908,31.70999908,31.70999908,0
1929-09-03,31.81999969,31.81999969,31.81999969,31.81999969,0
1929-09-04,31.71999931,31.71999931,31.71999931,31.71999931,0
1929-09-05,31.02000046,31.02000046,31.02000046,31.02000046,0
1929-09-06,31.82999992,31.82999992,31.82999992,31.82999992,0
